workflow,paper_id,field,gold,pred,match,match_reason
w7_retrieval_tables,GP-DCRNN,node_unit,stations,sensors,no,mismatch
w7_retrieval_tables,GP-DCRNN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,GP-DCRNN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,GP-DCRNN,confidence,high,high,yes,exact
w7_retrieval_tables,GMAN,year,2019,2019,yes,exact
w7_retrieval_tables,GMAN,venue_type,conference,preprint,no,mismatch
w7_retrieval_tables,GMAN,domain_class,traffic,traffic,yes,exact
w7_retrieval_tables,GMAN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w7_retrieval_tables,GMAN,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
w7_retrieval_tables,GMAN,dataset_family,xiamen|pems_bay,pems_bay|xiamen,yes,exact_set
w7_retrieval_tables,GMAN,has_public_code,yes,yes,yes,exact
w7_retrieval_tables,GMAN,has_public_dataset,yes,no,no,mismatch
w7_retrieval_tables,GMAN,horizon_type,sequence,multi_horizon,no,mismatch
w7_retrieval_tables,GMAN,horizon_min_value,12,15,no,mismatch
w7_retrieval_tables,GMAN,horizon_max_value,12,60,no,mismatch
w7_retrieval_tables,GMAN,horizon_unit,steps,minutes,no,mismatch
w7_retrieval_tables,GMAN,frequency_value,5,not_reported,no,mismatch
w7_retrieval_tables,GMAN,frequency_unit,minutes,not_reported,no,mismatch
w7_retrieval_tables,GMAN,graph_node_count_min,95,95,yes,exact
w7_retrieval_tables,GMAN,graph_node_count_max,325,325,yes,exact
w7_retrieval_tables,GMAN,node_unit,sensors,sensors,yes,exact
w7_retrieval_tables,GMAN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,GMAN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,GMAN,confidence,high,high,yes,exact
w7_retrieval_tables,STTN,year,2020,2020,yes,exact
w7_retrieval_tables,STTN,venue_type,journal,preprint,no,mismatch
w7_retrieval_tables,STTN,domain_class,traffic,traffic,yes,exact
w7_retrieval_tables,STTN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w7_retrieval_tables,STTN,target_class,traffic_speed,traffic_speed_and_flow,no,mismatch
w7_retrieval_tables,STTN,dataset_family,pemsd7|pems_bay,pems_bay|pemsd7,yes,exact_set
w7_retrieval_tables,STTN,has_public_code,no,not_reported,no,mismatch
w7_retrieval_tables,STTN,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,STTN,horizon_type,multi_horizon,multi_horizon,yes,exact
w7_retrieval_tables,STTN,horizon_min_value,15,15,yes,exact
w7_retrieval_tables,STTN,horizon_max_value,60,45,no,mismatch
w7_retrieval_tables,STTN,horizon_unit,minutes,minutes,yes,exact
w7_retrieval_tables,STTN,frequency_value,5,not_reported,no,mismatch
w7_retrieval_tables,STTN,frequency_unit,minutes,not_reported,no,mismatch
w7_retrieval_tables,STTN,graph_node_count_min,228,325,no,mismatch
w7_retrieval_tables,STTN,graph_node_count_max,325,325,yes,exact
w7_retrieval_tables,STTN,node_unit,sensors,sensors,yes,exact
w7_retrieval_tables,STTN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,STTN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,STTN,confidence,high,high,yes,exact
w7_retrieval_tables,TL-DCRNN,year,2020,2020,yes,exact
w7_retrieval_tables,TL-DCRNN,venue_type,journal,preprint,no,mismatch
w7_retrieval_tables,TL-DCRNN,domain_class,traffic,traffic,yes,exact
w7_retrieval_tables,TL-DCRNN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w7_retrieval_tables,TL-DCRNN,target_class,traffic_speed,traffic_speed_and_flow,no,mismatch
w7_retrieval_tables,TL-DCRNN,dataset_family,california_highway_pems,pems_bay,no,set_mismatch
w7_retrieval_tables,TL-DCRNN,has_public_code,yes,yes,yes,exact
w7_retrieval_tables,TL-DCRNN,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,TL-DCRNN,horizon_type,single_horizon,single_horizon,yes,exact
w7_retrieval_tables,TL-DCRNN,horizon_min_value,60,60,yes,exact
w7_retrieval_tables,TL-DCRNN,horizon_max_value,60,60,yes,exact
w7_retrieval_tables,TL-DCRNN,horizon_unit,minutes,minutes,yes,exact
w7_retrieval_tables,TL-DCRNN,frequency_value,5,30,no,mismatch
w7_retrieval_tables,TL-DCRNN,frequency_unit,minutes,seconds,no,mismatch
w7_retrieval_tables,TL-DCRNN,graph_node_count_min,11160,2716,no,mismatch
w7_retrieval_tables,TL-DCRNN,graph_node_count_max,11160,2716,no,mismatch
w7_retrieval_tables,TL-DCRNN,node_unit,sensors,sensors,yes,exact
w7_retrieval_tables,TL-DCRNN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,TL-DCRNN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,TL-DCRNN,confidence,high,high,yes,exact
w7_retrieval_tables,MTGNN,year,2020,2020,yes,exact
w7_retrieval_tables,MTGNN,venue_type,conference,conference,yes,exact
w7_retrieval_tables,MTGNN,domain_class,multivariate_timeseries,traffic,no,mismatch
w7_retrieval_tables,MTGNN,task_class,multivariate_timeseries_forecasting,traffic_forecasting,no,mismatch
w7_retrieval_tables,MTGNN,target_class,multiple_targets,traffic_speed_and_flow,no,mismatch
w7_retrieval_tables,MTGNN,dataset_family,traffic|solar_energy|electricity|exchange_rate|metr_la|pems_bay,metr_la|pems_bay|solar_energy|electricity|exchange_rate,no,set_mismatch
w7_retrieval_tables,MTGNN,has_public_code,yes,yes,yes,exact
w7_retrieval_tables,MTGNN,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,MTGNN,horizon_type,sequence,multi_horizon,no,mismatch
w7_retrieval_tables,MTGNN,horizon_min_value,12,3,no,mismatch
w7_retrieval_tables,MTGNN,horizon_max_value,12,24,no,mismatch
w7_retrieval_tables,MTGNN,horizon_unit,steps,hours,no,mismatch
w7_retrieval_tables,MTGNN,frequency_value,dataset_specific,not_reported,no,mismatch
w7_retrieval_tables,MTGNN,frequency_unit,dataset_specific,not_reported,no,mismatch
w7_retrieval_tables,MTGNN,graph_node_count_min,8,325,no,mismatch
w7_retrieval_tables,MTGNN,graph_node_count_max,862,862,yes,exact
w7_retrieval_tables,MTGNN,node_unit,mixed,nodes,no,mismatch
w7_retrieval_tables,MTGNN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,MTGNN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,MTGNN,confidence,high,high,yes,exact
w7_retrieval_tables,H-STGCN,year,2020,2020,yes,exact
w7_retrieval_tables,H-STGCN,venue_type,conference,conference,yes,exact
w7_retrieval_tables,H-STGCN,domain_class,traffic,traffic,yes,exact
w7_retrieval_tables,H-STGCN,task_class,travel_time_forecasting,traffic_forecasting,no,mismatch
w7_retrieval_tables,H-STGCN,target_class,travel_time,travel_time,yes,exact
w7_retrieval_tables,H-STGCN,dataset_family,amap_beijing,amap_beijing,yes,exact_set
w7_retrieval_tables,H-STGCN,has_public_code,not_reported,not_reported,yes,exact
w7_retrieval_tables,H-STGCN,has_public_dataset,no,yes,no,mismatch
w7_retrieval_tables,H-STGCN,horizon_type,single_horizon,single_horizon,yes,exact
w7_retrieval_tables,H-STGCN,horizon_min_value,60,30,no,mismatch
w7_retrieval_tables,H-STGCN,horizon_max_value,60,60,yes,exact
w7_retrieval_tables,H-STGCN,horizon_unit,minutes,minutes,yes,exact
w7_retrieval_tables,H-STGCN,frequency_value,5,not_reported,no,mismatch
w7_retrieval_tables,H-STGCN,frequency_unit,minutes,not_reported,no,mismatch
w7_retrieval_tables,H-STGCN,graph_node_count_min,715,715,yes,exact
w7_retrieval_tables,H-STGCN,graph_node_count_max,2907,2907,yes,exact
w7_retrieval_tables,H-STGCN,node_unit,road_segments,road_segments,yes,exact
w7_retrieval_tables,H-STGCN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,H-STGCN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,H-STGCN,confidence,high,high,yes,exact
w7_retrieval_tables,AGCRN,year,2020,2020,yes,exact
w7_retrieval_tables,AGCRN,venue_type,conference,preprint,no,mismatch
w7_retrieval_tables,AGCRN,domain_class,traffic,traffic,yes,exact
w7_retrieval_tables,AGCRN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w7_retrieval_tables,AGCRN,target_class,traffic_flow,traffic_speed_and_flow,no,mismatch
w7_retrieval_tables,AGCRN,dataset_family,pemsd4|pemsd8,pemsd4|pemsd8,yes,exact_set
w7_retrieval_tables,AGCRN,has_public_code,yes,yes,yes,exact
w7_retrieval_tables,AGCRN,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,AGCRN,horizon_type,sequence,multi_horizon,no,mismatch
w7_retrieval_tables,AGCRN,horizon_min_value,12,5,no,mismatch
w7_retrieval_tables,AGCRN,horizon_max_value,12,60,no,mismatch
w7_retrieval_tables,AGCRN,horizon_unit,steps,minutes,no,mismatch
w7_retrieval_tables,AGCRN,frequency_value,5,12,no,mismatch
w7_retrieval_tables,AGCRN,frequency_unit,minutes,hours,no,mismatch
w7_retrieval_tables,AGCRN,graph_node_count_min,170,170,yes,exact
w7_retrieval_tables,AGCRN,graph_node_count_max,307,307,yes,exact
w7_retrieval_tables,AGCRN,node_unit,sensors,sensors,yes,exact
w7_retrieval_tables,AGCRN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,AGCRN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,AGCRN,confidence,high,high,yes,exact
w7_retrieval_tables,COVID-STGNN,year,2020,2020,yes,exact
w7_retrieval_tables,COVID-STGNN,venue_type,preprint,preprint,yes,exact
w7_retrieval_tables,COVID-STGNN,domain_class,epidemiology,epidemiology,yes,exact
w7_retrieval_tables,COVID-STGNN,task_class,covid_forecasting,covid_forecasting,yes,exact
w7_retrieval_tables,COVID-STGNN,target_class,covid_cases,covid_cases,yes,exact
w7_retrieval_tables,COVID-STGNN,dataset_family,nyt_covid|google_mobility,nyt_covid|google_mobility,yes,exact_set
w7_retrieval_tables,COVID-STGNN,has_public_code,not_reported,yes,no,mismatch
w7_retrieval_tables,COVID-STGNN,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,COVID-STGNN,horizon_type,single_horizon,single_horizon,yes,exact
w7_retrieval_tables,COVID-STGNN,horizon_min_value,1,not_reported,no,mismatch
w7_retrieval_tables,COVID-STGNN,horizon_max_value,1,not_reported,no,mismatch
w7_retrieval_tables,COVID-STGNN,horizon_unit,days,days,yes,exact
w7_retrieval_tables,COVID-STGNN,frequency_value,1,not_reported,no,mismatch
w7_retrieval_tables,COVID-STGNN,frequency_unit,days,not_reported,no,mismatch
w7_retrieval_tables,COVID-STGNN,graph_node_count_min,20,not_reported,no,mismatch
w7_retrieval_tables,COVID-STGNN,graph_node_count_max,20,not_reported,no,mismatch
w7_retrieval_tables,COVID-STGNN,node_unit,counties,counties,yes,exact
w7_retrieval_tables,COVID-STGNN,graph_node_count_status,partial,partial,yes,exact
w7_retrieval_tables,COVID-STGNN,coding_status,partial,complete,no,mismatch
w7_retrieval_tables,COVID-STGNN,confidence,medium,high,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,year,2020,2020,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,venue_type,preprint,preprint,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,domain_class,network_traffic,traffic,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,task_class,network_traffic_forecasting,traffic_forecasting,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,target_class,network_bandwidth,traffic_speed_and_flow,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,dataset_family,not_reported,not_reported,yes,exact_set
w7_retrieval_tables,Dynamic DCRNN-WAN,has_public_code,not_reported,no,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,has_public_dataset,no,no,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,horizon_type,multi_horizon,single_horizon,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,horizon_min_value,6,24,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,horizon_max_value,24,24,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,horizon_unit,hours,hours,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,frequency_value,1,30,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,frequency_unit,hours,minutes,no,mismatch
w7_retrieval_tables,Dynamic DCRNN-WAN,graph_node_count_min,96,96,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,graph_node_count_max,96,96,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,node_unit,nodes,nodes,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,Dynamic DCRNN-WAN,confidence,high,high,yes,exact
w7_retrieval_tables,HighAir,year,2021,2021,yes,exact
w7_retrieval_tables,HighAir,venue_type,preprint,journal,no,mismatch
w7_retrieval_tables,HighAir,domain_class,air_quality,air_quality,yes,exact
w7_retrieval_tables,HighAir,task_class,air_quality_forecasting,air_quality_forecasting,yes,exact
w7_retrieval_tables,HighAir,target_class,aqi,aqi,yes,exact
w7_retrieval_tables,HighAir,dataset_family,yangtze_air_quality,yangtze_air_quality,yes,exact_set
w7_retrieval_tables,HighAir,has_public_code,yes,yes,yes,exact
w7_retrieval_tables,HighAir,has_public_dataset,no,yes,no,mismatch
w7_retrieval_tables,HighAir,horizon_type,multi_horizon,single_horizon,no,mismatch
w7_retrieval_tables,HighAir,horizon_min_value,1,12,no,mismatch
w7_retrieval_tables,HighAir,horizon_max_value,12,12,yes,exact
w7_retrieval_tables,HighAir,horizon_unit,hours,hours,yes,exact
w7_retrieval_tables,HighAir,frequency_value,1,1,yes,exact
w7_retrieval_tables,HighAir,frequency_unit,hours,hours,yes,exact
w7_retrieval_tables,HighAir,graph_node_count_min,10,8448,no,mismatch
w7_retrieval_tables,HighAir,graph_node_count_max,10,8448,no,mismatch
w7_retrieval_tables,HighAir,node_unit,stations,stations,yes,exact
w7_retrieval_tables,HighAir,graph_node_count_status,partial,found,no,mismatch
w7_retrieval_tables,HighAir,coding_status,partial,complete,no,mismatch
w7_retrieval_tables,HighAir,confidence,medium,high,no,mismatch
w7_retrieval_tables,Radflow,year,2021,2021,yes,exact
w7_retrieval_tables,Radflow,venue_type,conference,conference,yes,exact
w7_retrieval_tables,Radflow,domain_class,general_network_timeseries,network_traffic,no,mismatch
w7_retrieval_tables,Radflow,task_class,network_timeseries_prediction,traffic_forecasting,no,mismatch
w7_retrieval_tables,Radflow,target_class,multiple_targets,traffic_speed_and_flow,no,mismatch
w7_retrieval_tables,Radflow,dataset_family,vevo_music|wiki_traffic|los_loop|sz_taxi,vevo_music|wiki_traffic|los_loop|sz_taxi|traffic,no,set_mismatch
w7_retrieval_tables,Radflow,has_public_code,yes,yes,yes,exact
w7_retrieval_tables,Radflow,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,Radflow,horizon_type,sequence,multi_horizon,no,mismatch
w7_retrieval_tables,Radflow,horizon_min_value,12,5,no,mismatch
w7_retrieval_tables,Radflow,horizon_max_value,12,15,no,mismatch
w7_retrieval_tables,Radflow,horizon_unit,steps,minutes,no,mismatch
w7_retrieval_tables,Radflow,frequency_value,dataset_specific,not_reported,no,mismatch
w7_retrieval_tables,Radflow,frequency_unit,dataset_specific,not_reported,no,mismatch
w7_retrieval_tables,Radflow,graph_node_count_min,156,207,no,mismatch
w7_retrieval_tables,Radflow,graph_node_count_max,366802,366145,no,mismatch
w7_retrieval_tables,Radflow,node_unit,mixed,nodes,no,mismatch
w7_retrieval_tables,Radflow,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,Radflow,coding_status,complete,complete,yes,exact
w7_retrieval_tables,Radflow,confidence,high,high,yes,exact
w7_retrieval_tables,USTGCN,year,2021,2021,yes,exact
w7_retrieval_tables,USTGCN,venue_type,preprint,preprint,yes,exact
w7_retrieval_tables,USTGCN,domain_class,traffic,traffic,yes,exact
w7_retrieval_tables,USTGCN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w7_retrieval_tables,USTGCN,target_class,traffic_speed,traffic_speed,yes,exact
w7_retrieval_tables,USTGCN,dataset_family,pemsd7|pemsd4|pemsd8,metr_la|pems_bay|pemsd3|pemsd4|pemsd7|pemsd8,no,set_mismatch
w7_retrieval_tables,USTGCN,has_public_code,yes,yes,yes,exact
w7_retrieval_tables,USTGCN,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,USTGCN,horizon_type,multi_horizon,multi_horizon,yes,exact
w7_retrieval_tables,USTGCN,horizon_min_value,15,15,yes,exact
w7_retrieval_tables,USTGCN,horizon_max_value,60,60,yes,exact
w7_retrieval_tables,USTGCN,horizon_unit,minutes,minutes,yes,exact
w7_retrieval_tables,USTGCN,frequency_value,5,not_reported,no,mismatch
w7_retrieval_tables,USTGCN,frequency_unit,minutes,not_reported,no,mismatch
w7_retrieval_tables,USTGCN,graph_node_count_min,170,228,no,mismatch
w7_retrieval_tables,USTGCN,graph_node_count_max,307,307,yes,exact
w7_retrieval_tables,USTGCN,node_unit,sensors,sensors,yes,exact
w7_retrieval_tables,USTGCN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,USTGCN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,USTGCN,confidence,high,high,yes,exact
w7_retrieval_tables,DGCRN,year,2021,2021,yes,exact
w7_retrieval_tables,DGCRN,venue_type,journal,journal,yes,exact
w7_retrieval_tables,DGCRN,domain_class,traffic,traffic,yes,exact
w7_retrieval_tables,DGCRN,task_class,benchmark_evaluation,traffic_forecasting,no,mismatch
w7_retrieval_tables,DGCRN,target_class,traffic_speed,traffic_speed,yes,exact
w7_retrieval_tables,DGCRN,dataset_family,metr_la|pems_bay|ne_bj,metr_la|pems_bay|ne_bj,yes,exact_set
w7_retrieval_tables,DGCRN,has_public_code,yes,yes,yes,exact
w7_retrieval_tables,DGCRN,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,DGCRN,horizon_type,multi_horizon,multi_horizon,yes,exact
w7_retrieval_tables,DGCRN,horizon_min_value,15,15,yes,exact
w7_retrieval_tables,DGCRN,horizon_max_value,60,60,yes,exact
w7_retrieval_tables,DGCRN,horizon_unit,minutes,minutes,yes,exact
w7_retrieval_tables,DGCRN,frequency_value,5,not_reported,no,mismatch
w7_retrieval_tables,DGCRN,frequency_unit,minutes,not_reported,no,mismatch
w7_retrieval_tables,DGCRN,graph_node_count_min,207,207,yes,exact
w7_retrieval_tables,DGCRN,graph_node_count_max,500,500,yes,exact
w7_retrieval_tables,DGCRN,node_unit,sensors,sensors,yes,exact
w7_retrieval_tables,DGCRN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,DGCRN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,DGCRN,confidence,high,high,yes,exact
w7_retrieval_tables,CNFGNN,year,2021,2021,yes,exact
w7_retrieval_tables,CNFGNN,venue_type,conference,conference,yes,exact
w7_retrieval_tables,CNFGNN,domain_class,traffic,traffic,yes,exact
w7_retrieval_tables,CNFGNN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w7_retrieval_tables,CNFGNN,target_class,traffic_speed,traffic_speed,yes,exact
w7_retrieval_tables,CNFGNN,dataset_family,pems_bay|metr_la,metr_la|pems_bay,yes,exact_set
w7_retrieval_tables,CNFGNN,has_public_code,not_reported,not_reported,yes,exact
w7_retrieval_tables,CNFGNN,has_public_dataset,yes,yes,yes,exact
w7_retrieval_tables,CNFGNN,horizon_type,sequence,sequence,yes,exact
w7_retrieval_tables,CNFGNN,horizon_min_value,12,12,yes,exact
w7_retrieval_tables,CNFGNN,horizon_max_value,12,12,yes,exact
w7_retrieval_tables,CNFGNN,horizon_unit,steps,steps,yes,exact
w7_retrieval_tables,CNFGNN,frequency_value,5,not_reported,no,mismatch
w7_retrieval_tables,CNFGNN,frequency_unit,minutes,not_reported,no,mismatch
w7_retrieval_tables,CNFGNN,graph_node_count_min,207,207,yes,exact
w7_retrieval_tables,CNFGNN,graph_node_count_max,325,325,yes,exact
w7_retrieval_tables,CNFGNN,node_unit,sensors,sensors,yes,exact
w7_retrieval_tables,CNFGNN,graph_node_count_status,found,found,yes,exact
w7_retrieval_tables,CNFGNN,coding_status,complete,complete,yes,exact
w7_retrieval_tables,CNFGNN,confidence,high,high,yes,exact
w7_retrieval_tables,PV-GCLSTM,year,2021,2021,yes,exact
